Symbol,Name,Sector,Type,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,Monthly Return Method,Annual Reconciliation Source,Snapshot Updated ET
NVDA,NVIDIA Corporation Common Stock,Technology,Stock,-11.134706373214808,7.457361216228864,13.616047484535354,-0.28064858208188825,31.835955442699348,0.6207625193578536,21.463474073915467,7.623539651104516,11.705251550166107,3.8528931532661126,29.761151135666598,15.77005842378263,2.285929477437887,-6.9352661029510765,7.341352990686811,-4.250464885709748,38.544653421640106,0.1454503796542328,12.417025683798277,4.3561276421628214,5.5063816693671,15.684920356790855,-2.8821359263035196,-3.5922089847365446,27.0284217560421,-1.484786932203186,-4.301665566029045,-2.8886897269523204,12.203601039812995,-6.062896204338442,3.3600599200929837,14.691500504657395,0.12111171142352717,-24.976890740739222,-22.404966930589254,-18.313675354668423,7.677905187914114,7.421910478872262,16.400866307355557,0.8019583403774622,-25.07480963995612,21.238769965254868,2.7340168190127967,-0.6189363124032843,3.9162054694585446,15.482251863654128,7.899676647670684,8.563264585097109,0.4802361259457877,14.29662191232659,-2.395667149947911,10.88013800496428,21.4656774501101,7.059758658544557,11.760660767928144,25.999187655981327,1.1966749842920787,-7.364848760452203,6.921196075579994,-2.556746833628243,-0.4998259883549738,5.579390473152057,-2.6369384184681044,12.445461567740956,8.228122645601687,23.162207979616987,-2.5171939358848983,14.821003012116485,-7.455892328425994,23.41669114563416,27.805382114694964,-9.981023207743167,-16.745442391733935,-0.4124780510119108,11.915719571915773,-32.027399373207786,0.6739453326456868,-18.79709813357917,19.816606237560606,-16.896991969170237,-19.553413978888056,11.187076264712292,25.41551382415801,-13.644156190951263,33.68684735175476,18.83094671156553,19.666256178321674,-0.10080278928542574,36.343680877832,11.821038327279698,10.46521598297019,5.619647586122234,-11.857806133093241,-6.250716057470163,14.68856715343092,5.893421969130652,24.241769723571373,28.580921729677744,14.218138825277027,-4.376020231617472,26.88710270916701,12.694303859193234,-5.277653889430834,2.0082212240017494,1.7428068054943902,9.321473354310882,4.135289270640019,-2.8577025227559227,-10.589011646273017,4.039302685584234,-13.232493099312649,0.49824108117870747,24.063538701474197,16.925169554178066,12.58307696488512,-2.074555740107875,7.125111963927333,8.52717678839181,-12.5882777513319,5.373093153479269,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 07, 2026 12:22:32 PM EDT"
AAPL,Apple Inc. Common Stock,Technology,Stock,-7.524248979315873,-0.12874509090715636,12.721062525876658,-13.992098325141866,7.177268486576405,-4.265940636778176,9.006245476588525,2.3651823908278358,6.550423961478136,0.4334543029296034,-2.1601069908871784,4.795532178537476,4.774633279896001,13.377789730554458,4.868939111663773,-0.006924349867387658,6.7807423025977975,-5.721434704872841,3.2703864544081584,10.699990805419791,-6.024413215364211,9.680779566676012,2.0277799865405566,-1.5245722740723,-1.0636738243238075,6.818515268234493,-5.805056640145012,-1.5019676622776035,13.512336858459385,-0.9417783496684318,2.7983163146324985,20.042240694980528,-0.8302963500727234,-3.0477844026876366,-18.11973698316255,-11.669821955221638,5.51536926636389,4.477666485487175,9.702554228141391,5.643612328930514,-12.421276319509689,13.051860059955956,7.639459511203306,-1.6460992604394709,7.296148814454373,11.068438711520567,7.755420079101905,9.878380525128572,5.400960949690137,-11.470136619027627,-6.976121483074394,15.537363675965455,8.509434297443462,14.73861783983561,16.513165819742092,21.656910906894144,-10.25263032027497,-6.001212971865366,9.549339936487478,11.457368931260149,-0.5501570396588051,-7.971203081581146,0.7339655553437963,7.621780196788919,-5.049682873055805,9.910884619490258,6.498236202345797,4.2489544778125055,-6.803666503971506,5.8657352890612025,10.508133982684576,7.422909693354951,-1.5712422707330198,-5.406567304620835,5.747331263475952,-9.713080969533605,-5.449617490838065,-8.142969883339024,18.863376414310263,-3.1208039440661084,-12.097710307982723,10.955140479382596,-3.3027446985104847,-12.227251452576283,11.052110092927503,2.3182840110768543,11.86487322396783,2.898740443485459,4.605831715077846,9.43300005783787,1.2785391554662295,-4.238377184857489,-8.867828355509644,-0.25701205354283774,11.37803274228748,1.3582496186768322,-4.222725631492386,-1.8542913566465202,-5.128645611850391,-0.6706263965199022,13.022226122352198,9.555260923009312,5.4410939864287355,3.235334307658899,1.746722925018629,-3.0429081388352874,5.170681366698693,5.515536669197063,-5.758335412410698,2.587244350609308,-8.150010258795904,-4.335295132832872,-5.358411578825228,2.1508529195637616,1.169770128522929,11.963891239084878,9.68812541089299,6.181516967143552,3.2364217563673137,-2.506728904622013,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 07, 2026 12:22:32 PM EDT"
GOOGL,Alphabet Inc. Class A Common Stock,Technology,Stock,-2.1413644233824747,-5.796278075835737,6.369034208485402,-7.21193971627303,5.787690564155645,-6.0519251282062925,12.481326065561028,-0.18828197973562721,1.7990591642940368,0.7263089874606665,-4.20052079519504,2.135648736310225,3.5005220191791198,3.016388584193219,0.33967240204348936,9.049316109622696,6.767835372685926,-5.816089893026966,1.7016494815809802,1.0301529621805638,1.9345933639362878,6.092114647796265,0.302975560428731,1.662859661628735,12.228979806139929,-6.62313266318052,-6.049363025550836,-1.7895398319781042,7.99348228835528,2.6536379737986504,8.68143522727529,0.3732130355637242,-2.0068263747570647,-9.651388229108605,1.7486021959489229,-5.829743199058646,7.744786435836848,0.05861201174099939,4.468516959222324,1.875280180467298,-7.711680677931653,-2.141891945037633,12.504614580951955,-2.27137369628172,2.571113383157919,3.0840015197867388,3.5978736917073206,2.7068512891385232,6.972617288962679,-6.527884094368996,-13.238761617256978,15.900019043701285,6.446854193339391,-1.0791559399030426,4.9292864642840994,9.5151193471388,-10.059955807111043,10.26950670666209,8.556971431360072,-0.10032259341894445,4.263281065911229,10.646501168095291,2.008489179320927,14.108005979005366,0.14233061439490324,3.603978442716449,10.350602674442744,7.4009199413231475,-7.616907843819831,10.749866184836044,-4.153111730547332,2.082136717073735,-6.5919111313399,-0.1821676527582361,2.969490398014707,-17.94668510407763,-0.3045442497327633,-4.218446533253095,6.751824030701936,-6.963550539665963,-11.61522882472996,-1.1918322306826545,6.856403590623317,-12.63490787083682,12.025384191804855,-8.883062089492277,15.178797294877299,3.480182792589992,14.468052618954141,-2.579964048170713,10.877177268940041,2.599469588379688,-3.899526681183396,-5.18111748699619,6.810112776972721,5.402542372881358,0.2935127690239625,-1.1705821861063503,9.006214773364697,7.85130769567568,5.971255161987443,5.715397352782303,-5.824876132244539,-4.756899764980416,1.6465197874129034,3.171525737041514,-1.262331096796343,12.173387433801185,7.776017902351917,-16.537585171218105,-9.080284523075022,2.690117811557813,8.148609613520819,2.738635993381755,8.891780692538997,10.948423326630241,14.281822470772344,15.66845448808456,13.866065500241898,-2.1785390604603605,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 07, 2026 12:22:32 PM EDT"
GOOG,Alphabet Inc. Class C Capital Stock,Technology,Stock,-2.0991602547083987,-6.081174097798359,6.761559276626605,-6.972277237344738,6.162970720899175,-5.928890207415682,11.080750340209411,-0.22631431051574058,1.3349807983176643,0.9327419504103096,-3.3777774985449094,1.8178101483181663,3.235232015723044,3.3158142895005405,0.771381991026443,9.209698205091389,6.501369569783955,-5.81741579289382,2.3956475501451413,0.9489551817301711,2.1057658920023092,5.9982603799444645,0.4691947705634858,2.4466058070261365,11.806206724171986,-5.573784477875887,-6.602518841253824,-1.4014569096767793,6.650749013909518,2.825831554186764,9.107685344926075,0.07641804250355655,-2.0292470636165127,-9.778214441857802,1.6401025504870326,-5.374502852469387,7.798314590656297,0.31798819912147724,4.767315955914486,1.2929194853212866,-7.139378169980281,-2.058658016331316,12.560710823140608,-2.3490220500052006,2.600808683835165,3.372428561130203,3.5592058768540324,2.456768471738835,7.270648950389624,-6.616779663492556,-13.179718038117205,15.98284799776184,5.951060852256651,-1.071425915004498,4.905882006818985,10.197176058925962,-10.07111230503498,10.302791075342398,8.619941595085878,-0.5031880649974174,4.786864011417524,10.955791010524152,1.559751464001602,16.508032787751926,0.059743990481875286,3.929411584359088,7.904019733391965,7.573540258546396,-8.384662001685172,11.259453730884061,-3.924232605386191,1.5636874009260282,-6.2075204370348525,-0.5950489772914902,3.5276506739027047,-17.67496499911374,-0.8067725727470942,-4.092031159165021,6.644737944683676,-6.421474788164804,-11.91020664081196,-1.5496631536215943,7.173036941838329,-12.538192288488526,12.554942553518188,-9.58245172737444,15.171649715345747,4.0576919260273625,13.999259297320243,-1.945372235617393,10.035551644491969,3.1853302964122365,-4.004368328407859,-4.967770448206665,6.879510240961073,5.234434683952616,0.6173349561847674,-1.4245134322780961,8.928289639559427,8.130838143286434,5.660830141695716,5.55801465121224,-5.599168619531114,-4.6433767414773115,1.3930626794339096,3.28968065162043,-1.2739576093690808,11.828277566382294,7.960511915058643,-16.23540505725105,-9.181299797769949,2.9827898308068646,7.433651524727836,2.749911949353079,8.720896256623,10.717631117991377,14.160850306020013,15.713403251586989,13.590249443225023,-1.910320413680211,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 07, 2026 12:22:32 PM EDT"
MSFT,Microsoft Corporation Common Stock,Technology,Stock,-0.7029660876313182,-6.978904969700983,8.54950102643668,-9.704863797144391,7.019667229056359,-3.4528196857024573,10.767997123677153,2.008003367912403,0.24365117441749184,4.027749995562302,1.2468119736794625,3.119829579762401,4.039272994861487,-0.4363923325215069,2.9384258818224485,3.947759995883482,2.6005231243177995,-1.302971288775423,5.469321239040537,3.395259783525617,-0.37446312309111773,11.665966667894345,1.6984152280127063,1.6276715065844716,11.070824518845335,-0.8415403092430829,-2.666077119346555,2.4652206745525485,6.146679685591194,-0.2326729076597034,7.575310127668677,6.2992746822918555,1.8160617773988141,-6.610113298172193,4.268388190336925,-8.40475204865535,2.8157927605741984,7.735756942754479,5.2753884276725005,10.734266041911123,-4.948069575913272,8.311786018593992,1.7243678118170624,1.5036929203176008,0.8487201278812639,3.121582280534696,5.946243108174221,4.174933434071182,7.945448768922825,-4.56881312513544,-2.6541391992007113,13.632583469450953,2.5391437795463823,11.055922612561563,0.7370586774135157,10.27519787560276,-6.739681657277985,-3.736970938238915,6.006038085250065,3.9005899543814504,4.289203544738518,0.4117847415908704,1.4588238495091055,6.960164949302561,-0.7627271937009517,8.498856516744446,5.171669640492449,6.159126191303943,-6.611909231319069,17.629095783323944,-0.12819187607358007,1.733258099516588,-7.5344819304010935,-3.721190046765066,3.186160913243019,-9.986703873629477,-1.8077198316743925,-5.532054623829142,9.30964403672525,-6.666290705277678,-10.926701693809381,-0.33057982161240895,10.222287156899036,-6.004549201560339,3.3316687511641074,0.9017807524132504,15.588166070997067,6.576494369245256,7.110543332422381,3.6998514611561673,-1.356641175265505,-2.2225715151685144,-3.664292699744398,7.081568816669215,12.294530528694159,-0.7574324259850385,5.7281277213063975,4.231831238839701,1.7116166031759583,-7.461012574918935,6.819082082540984,7.665092107697413,-6.3989407975008294,-0.10949425014142866,3.1548027734565887,-5.5658911779987275,4.419246996881188,-0.46285330619419973,-1.5278619115471348,-4.161813312319584,-5.44093231482533,5.293157063925347,16.683975699601937,8.048051413440493,7.255600328831191,-4.869180823878438,2.2222678333202905,-0.0270291399078193,-4.804685731303826,-1.70525388427748,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 07, 2026 12:22:32 PM EDT"
AMZN,Amazon.com Inc. Common Stock,Consumer Discretionary,Stock,-13.151543200295745,-5.873938359042031,7.442263797657822,11.10942894178326,9.58170944058201,-0.9919933525815994,6.035326650727413,1.3639826927226206,8.860318280928281,-5.671734948914741,-4.96949044026711,-0.09326204826226592,9.81636831579693,2.6181549535707394,4.9110120630820875,4.337087158866781,7.5276461314963905,-2.6763939876424114,2.0433850865833714,-0.7268848531284733,-1.9630792069039615,14.97165176249049,6.466237678888143,-0.6186568401839843,24.063897541810576,4.242906360200127,-4.304936888568922,8.20747964716302,4.053941088038626,4.306519231773986,4.567600755093726,13.236448128539745,-0.4824306834253944,-20.21917501830788,5.767175245241973,-11.134970006404432,14.431709005232074,-4.590598487961817,8.593570731353273,8.185874546916994,-7.861319674779288,6.679174655008091,-1.4179183493694736,-4.847382269714506,-2.2732743159706414,2.3474701269111886,1.3587301227403925,2.6121694264473083,8.70638027865227,-6.221372013363058,3.5020571318223226,26.89001176660717,-1.2784941240091774,12.956672853391126,14.71136218500213,9.046103369298208,-8.757859185260553,-3.575408533520552,4.34398688653248,2.8058383014484267,-1.557601223652838,-3.5328413767423683,0.037178414851712915,12.066273709568343,-7.047025525869377,6.735498737093981,-3.2722282722282725,4.3034169499993835,-5.351810876292584,2.660245759664326,3.9923701306487036,-4.925196878828486,-10.282991021845667,2.6672518265588474,6.143728503001578,-23.75250931362105,-3.276431760316645,-11.645921262241288,27.059597129750056,-6.061504624052039,-10.862189009783762,-9.345130582826322,-5.759470309709913,-12.989435256479709,22.77380625406902,-8.629878923214463,9.614769432062321,2.091195675834423,14.348037288458837,8.110796675057008,2.5467873963526566,3.23907994336623,-7.890726899285905,4.696344762680638,9.76782655173829,4.004385139407618,2.1455801332457725,13.89175127740745,2.0479805886374214,-2.9825949313549094,0.8228585379464359,9.52731655293202,-3.2445041513381345,-4.53524222981363,4.3865556476496925,0.037563497419568215,11.52897328156477,5.531771626226978,8.336748865953902,-10.686635257151178,-10.373094214756751,-3.0694820280155133,11.164730800522161,7.014294555445688,6.709513314943583,-2.1827348669553603,-4.117900731782209,11.226484981660544,-4.504135592915349,-1.0290686407351424,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 07, 2026 12:22:32 PM EDT"
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Stock,-1.7581812800648633,5.369106587827233,11.252654578601096,-9.961848353547008,4.790199090859204,10.091066897149158,5.909248893279195,3.4557273472334504,6.437023902162853,1.6671926576263152,-4.533749303408008,-3.1660640866713163,7.513077890554287,1.811707927400974,4.353344836174466,0.7003530439170902,6.924708049020301,2.0901611315138346,2.8604027744843608,2.8087322074128007,1.568827596574307,12.729716908195288,-6.449379490529061,0.1262974294489183,14.274913831596292,-4.325740376609099,0.9457758130465788,-12.13437326182153,0.6502229538703386,-2.074572012057241,12.718760453073607,5.799576928574557,1.284393161528441,-13.72281639069175,-1.3385715040422852,-1.8090082504920058,1.9236193788415568,3.801142761813403,4.891125412412434,6.9824646002633495,-12.482865713124447,5.459174226562147,8.833279962685992,0.0,9.81632562646817,11.080007426798089,2.827803031137943,10.201325465180267,-7.160090156686694,-0.1853962719326252,-10.394852088093264,11.173883410694717,-5.270070637892821,13.638805481725313,38.96423102641889,0.45632173777014895,2.824705004832051,3.453821874174201,15.67900523252279,12.863355757255368,11.445375147219927,3.6372757662499255,-5.7284186620373045,-1.3019956206080763,0.5311130956464849,2.7785718503013035,-2.929443150531741,2.0318981088415677,-5.799019600343113,1.8360907572289031,3.034313808291822,3.1222007363547633,1.9283600697152847,-12.737502215705565,-2.0999730208176914,-10.867047086225167,2.5502956041432823,-13.766426387385044,8.232436542556588,-5.797937522422125,-17.279253649981797,-10.224614306047908,34.81721937121822,-9.722572804188289,24.486530264941763,-6.103760496974497,7.389734918615454,-9.374316272596195,16.95134107333658,2.792066243019442,-1.7538627377406857,-5.62784068989941,-6.646338413184772,-0.678919335463013,12.744741906699675,7.378608318590252,8.615366449091088,13.907601127730462,6.164984317143007,0.9481738000890694,9.975225925815412,15.438529343310714,-4.608490421621547,3.55851457841303,1.5206729814739806,9.713824712248908,-3.085952208680831,7.28752375231021,5.990163711201779,-13.754068102401263,-7.690248491550999,0.41565084321779633,15.97579193519052,17.58645005368762,6.680195821955448,-4.449130641130572,21.354480389105255,7.569196530834477,-2.969073841026648,4.528284248229952,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 07, 2026 12:22:32 PM EDT"
SPCX,Space Exploration Technologies Corp. Class A Common Stock,Technology,Stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 07, 2026 12:22:32 PM EDT"
AVGO,Broadcom Inc. Common Stock,Technology,Stock,-7.881518729554937,0.19448071084346985,15.706154197285805,-5.6634056912733595,5.907356999557312,0.9913556933422107,4.234238496647724,8.914698258481991,-1.9157157558941984,-1.298404757853,0.12336929206697711,4.276215063732591,12.858506303097016,5.729318990300425,4.277724682105166,0.8449374345736116,8.455208448703244,-2.2705328819656923,5.839919410171768,2.1932881321053976,-3.3873843848609253,8.810933366290485,5.31619538413588,-6.957194662360444,-3.4527433275672093,-0.6329904647173867,-2.9850841488778035,-2.643743572544688,9.872755360625195,-2.450237617227946,-8.601195788533111,-1.235527985283813,13.492450240477648,-9.419196311710998,6.22844737968824,8.234511808619782,5.493928020594052,2.650490472183442,10.18164178028631,5.882763753299991,-20.96730839567986,15.490298705987504,0.7399408564265464,-2.5345645370919767,-1.4257343926218358,6.078158664495703,7.976788539396984,0.9522438614355755,-3.4364975951966636,-10.663275615311674,-11.550787595253343,14.5592769765029,7.234365902376316,9.472824837269345,0.3612077964176619,9.597447395818758,5.902821967456773,-4.032176828230217,14.858562213627891,9.960834143076003,2.889128396483054,4.299650042546044,-0.5502748656966427,-1.6089541765974102,3.5357500406147935,1.745048938404281,1.795173047096399,2.4330511255995058,-1.755024824738538,9.638527552736441,4.139775637492349,20.948306256817474,-11.952031737002189,0.26627769128551027,7.915358538517725,-11.956869567848072,4.642939951996206,-15.564164058768593,10.22417475283046,-6.792036649854827,-10.29371934203004,5.880499867315847,17.210500006012364,2.316600251201417,4.628644919020175,1.5862871975373727,8.727637648370322,-2.3443400602597975,28.96406738090338,7.932479526650038,3.5991450902002065,2.6973860186009224,-9.512129986225503,1.2990911031690144,10.026513681375615,21.13495267341017,5.711097986364755,10.211015965807423,2.3502299180505837,-1.8967919993185034,2.1749601507375482,21.23201859934212,0.0791167966673223,1.3318382266150897,6.2936538140952125,-1.5825890591469993,-4.5296599743131605,43.423718352687814,-4.559169804247731,-9.870305938250844,-15.791686164531837,14.955507351825448,25.770248390221994,14.140017852681952,6.548179913072638,1.2563901519778264,11.125198134296955,12.03965118934498,9.017108752291602,-13.946226091925995,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 07, 2026 12:22:32 PM EDT"
META,Meta Platforms Inc. Class A Common Stock,Technology,Stock,7.213841975694657,-4.714388137528713,6.715318830925687,3.0499431067345206,1.0461019682355799,-3.81280736417966,8.452918796733622,1.758918118496,1.7047276607978112,2.1205068854417197,-9.596137643172664,-2.8458063371425313,13.272487346943462,4.005502282932438,4.803040671985959,5.772602903010826,0.8053321225366172,-0.31692103651796977,12.100943967833588,1.6070795352715717,-0.6396281599653997,5.37833980262068,-1.5994529516818123,-0.4063649919535006,5.91068608673222,-4.585573841836899,-10.391457661647097,7.641311354885105,11.499983712288131,1.3244312342705067,-11.187723857613252,1.8252284858015333,-6.413246152219609,-7.704002142972266,-7.365426194791603,-6.770504006655864,27.15691551570114,-3.143566870746417,3.2455942978525387,16.02374158517328,-8.23681204731459,8.750781803813833,0.6373171189619775,-4.407155952120467,-4.087896472808117,7.620162991676849,5.212632477146961,1.7903158284301446,-1.6272855098806716,-4.675340377934778,-13.337147073423672,22.727815518399996,9.955547327756609,0.8796502242857773,11.714439749623718,15.583237124629811,-10.675306506486493,0.4620069136471283,5.267759943911776,-1.3756083170950562,-5.429039848700334,-0.2748332820697308,14.327298547944611,10.372446534467695,1.1228096957694556,5.7737387567305065,2.4704243044760155,6.477706767521463,-10.540897061226918,-4.661303795726523,0.2750693072660404,3.6645513249247808,-6.864875645423818,-32.63422424703304,5.368896160965497,-9.844404529532568,-3.4069909678812405,-16.726912152614016,-1.3333445338716166,2.407302237517195,-16.724984409289934,-31.338423723225706,26.771124223359255,1.8966883419069935,23.7909438506718,17.43304934298322,21.15009274913142,13.390575844438878,10.153115694160086,8.408897859616292,11.018216352698085,-7.128066212349282,1.4599864617999447,0.3530891092642152,8.590305534045406,8.195021762099586,10.22150284472536,25.76253339627117,-0.928316838442178,-11.411096213926664,8.522211040360439,8.11658778662363,-5.828817511653439,9.788755172194929,9.912756540430667,-0.8489785641196512,1.1874817286584571,2.030626458448581,17.70590753182495,-3.044191845362587,-13.667642071162122,-4.747029690705906,17.939878366327378,14.080216247116839,4.789385733208706,-4.491623705014569,-0.5177097554297405,-11.714650687825134,-0.06168941794297833,1.9566842209746138,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 07, 2026 12:22:32 PM EDT"
